
resident: step time 0.0109412; resident: etime 0.0103553
resident: step time 1.55; resident: etime 1.5
resident: step time 1.575; resident: etime 1.55
resident: step time 1.65; resident: etime 1.575
resident: step time 1.75; resident: etime 1.65
resident: step time 1.71875; resident: etime 1.75
resident: step time 1.75; resident: etime 1.71875
resident: step time 1.8; resident: etime 1.75
resident: step time 1.825; resident: etime 1.8
resident: step time 1.9; resident: etime 1.825
resident: step time 2; resident: etime 1.9
resident: step time 1.96875; resident: etime 2
resident: step time 2; resident: etime 1.96875
resident: step time 2.05; resident: etime 2
resident: step time 2.075; resident: etime 2.05
resident: step time 2.15; resident: etime 2.075
resident: step time 2.25; resident: etime 2.15
resident: step time 2.21875; resident: etime 2.25
resident: step time 2.25; resident: etime 2.21875
resident: step time 2.3; resident: etime 2.25
resident: step time 2.325; resident: etime 2.3
resident: step time 2.4; resident: etime 2.325
resident: step time 2.5; resident: etime 2.4
resident: step time 2.46875; resident: etime 2.5
resident: step time 2.5; resident: etime 2.46875
resident: step time 2.57813; resident: etime 2.5
resident: step time 2.61719; resident: etime 2.57813
resident: step time 2.73438; resident: etime 2.61719
resident: step time 2.89063; resident: etime 2.73438
resident: step time 2.8418; resident: etime 2.89063
resident: step time 2.89063; resident: etime 2.8418
resident: step time 2.9125; resident: etime 2.89063
resident: step time 2.92344; resident: etime 2.9125
resident: step time 2.95625; resident: etime 2.92344
resident: step time 3; resident: etime 2.95625
resident: step time 2.98633; resident: etime 3
resident: step time 3; resident: etime 2.98633
resident: step time 3.1; resident: etime 3
resident: step time 3.15; resident: etime 3.1
resident: step time 3.3; resident: etime 3.15
resident: step time 3.5; resident: etime 3.3
resident: step time 3.4375; resident: etime 3.5
resident: step time 3.5; resident: etime 3.4375
resident: step time 3.6; resident: etime 3.5
resident: step time 3.65; resident: etime 3.6
resident: step time 3.8; resident: etime 3.65
resident: step time 4; resident: etime 3.8
resident: step time 3.9375; resident: etime 4
resident: step time 4; resident: etime 3.9375
resident: step time 4.1; resident: etime 4
resident: step time 4.15; resident: etime 4.1
resident: step time 4.3; resident: etime 4.15
resident: step time 4.5; resident: etime 4.3
resident: step time 4.4375; resident: etime 4.5
resident: step time 4.5; resident: etime 4.4375
resident: step time 4.6; resident: etime 4.5
resident: step time 4.65; resident: etime 4.6
resident: step time 4.8; resident: etime 4.65
resident: step time 5; resident: etime 4.8
resident: step time 4.9375; resident: etime 5
resident: step time 5; resident: etime 4.9375
resident: step time 5.2; resident: etime 5
resident: step time 5.3; resident: etime 5.2
resident: step time 5.6; resident: etime 5.3
resident: step time 6; resident: etime 5.6
resident: step time 5.875; resident: etime 6
resident: step time 6; resident: etime 5.875
resident: step time 6.2; resident: etime 6
resident: step time 6.3; resident: etime 6.2
resident: step time 6.6; resident: etime 6.3
resident: step time 7; resident: etime 6.6
resident: step time 6.875; resident: etime 7
resident: step time 7; resident: etime 6.875
resident: step time 7.2; resident: etime 7
resident: step time 7.3; resident: etime 7.2
resident: step time 7.6; resident: etime 7.3
resident: step time 8; resident: etime 7.6
resident: step time 7.875; resident: etime 8
resident: step time 8; resident: etime 7.875
resident: step time 8.2; resident: etime 8
resident: step time 8.3; resident: etime 8.2
resident: step time 8.6; resident: etime 8.3
resident: step time 9; resident: etime 8.6
resident: step time 8.875; resident: etime 9
resident: step time 9; resident: etime 8.875
resident: step time 9.2; resident: etime 9
resident: step time 9.3; resident: etime 9.2
resident: step time 9.6; resident: etime 9.3
resident: step time 10; resident: etime 9.6
resident: step time 9.875; resident: etime 10
resident: step time 10; resident: etime 9.875
resident: step time 10.3905; resident: etime 10
resident: step time 10.5857; resident: etime 10.3905
resident: step time 11.1714; resident: etime 10.5857
resident: step time 11.9524; resident: etime 11.1714
resident: step time 11.7084; resident: etime 11.9524
resident: step time 11.9524; resident: etime 11.7084
resident: step time 11.9619; resident: etime 11.9524
resident: step time 11.9667; resident: etime 11.9619
resident: step time 11.981; resident: etime 11.9667
resident: step time 12; resident: etime 11.981
resident: step time 11.9941; resident: etime 12
resident: step time 12; resident: etime 11.9941
resident: step time 12.4; resident: etime 12
resident: step time 12.6; resident: etime 12.4
resident: step time 13.2; resident: etime 12.6
resident: step time 14; resident: etime 13.2
resident: step time 13.75; resident: etime 14
resident: step time 14; resident: etime 13.75
resident: step time 12.1782; resident: etime 14
resident: step time 12.2674; resident: etime 12.1782
resident: step time 12.5347; resident: etime 12.2674
resident: step time 12.8912; resident: etime 12.5347
resident: step time 12.7798; resident: etime 12.8912
resident: step time 12.8912; resident: etime 12.7798
resident: step time 13.113; resident: etime 12.8912
resident: step time 13.2238; resident: etime 13.113
resident: step time 13.5565; resident: etime 13.2238
resident: step time 14; resident: etime 13.5565
resident: step time 13.8614; resident: etime 14
resident: step time 14; resident: etime 13.8614
resident: step time 13.03; resident: etime 14
resident: step time 13.0994; resident: etime 13.03
resident: step time 13.3075; resident: etime 13.0994
resident: step time 13.5851; resident: etime 13.3075
resident: step time 13.4983; resident: etime 13.5851
resident: step time 13.5851; resident: etime 13.4983
resident: step time 13.6681; resident: etime 13.5851
resident: step time 13.7096; resident: etime 13.6681
resident: step time 13.834; resident: etime 13.7096
resident: step time 14; resident: etime 13.834
resident: step time 13.9481; resident: etime 14
resident: step time 14; resident: etime 13.9481
resident: step time 14.1643; resident: etime 14
resident: step time 14.2465; resident: etime 14.1643
resident: step time 14.493; resident: etime 14.2465
resident: step time 14.8216; resident: etime 14.493
resident: step time 14.7189; resident: etime 14.8216
resident: step time 14.8216; resident: etime 14.7189
resident: step time 14.11; resident: etime 14.8216
resident: step time 14.165; resident: etime 14.11
resident: step time 14.33; resident: etime 14.165
resident: step time 14.55; resident: etime 14.33
resident: step time 14.4812; resident: etime 14.55
resident: step time 14.55; resident: etime 14.4812
resident: step time 14.091; resident: etime 14.55
resident: step time 14.1365; resident: etime 14.091
resident: step time 14.2729; resident: etime 14.1365
resident: step time 14.4548; resident: etime 14.2729
resident: step time 14.398; resident: etime 14.4548
resident: step time 14.4548; resident: etime 14.398
resident: step time 14.5458; resident: etime 14.4548
resident: step time 14.5913; resident: etime 14.5458
resident: step time 14.7277; resident: etime 14.5913
resident: step time 14.9097; resident: etime 14.7277
resident: step time 14.8528; resident: etime 14.9097
resident: step time 14.9097; resident: etime 14.8528
resident: step time 15.0006; resident: etime 14.9097
resident: step time 15.0461; resident: etime 15.0006
resident: step time 15.1826; resident: etime 15.0461
resident: step time 15.3645; resident: etime 15.1826
resident: step time 15.3076; resident: etime 15.3645
resident: step time 15.3645; resident: etime 15.3076
resident: step time 14.9846; resident: etime 15.3645
resident: step time 15.0221; resident: etime 14.9846
resident: step time 15.1345; resident: etime 15.0221
resident: step time 15.2843; resident: etime 15.1345
resident: step time 15.2375; resident: etime 15.2843
resident: step time 15.2843; resident: etime 15.2375
resident: step time 15.3592; resident: etime 15.2843
resident: step time 15.3967; resident: etime 15.3592
resident: step time 15.5091; resident: etime 15.3967
resident: step time 15.659; resident: etime 15.5091
resident: step time 15.6121; resident: etime 15.659
resident: step time 15.659; resident: etime 15.6121
resident: step time 15.7272; resident: etime 15.659
resident: step time 15.7613; resident: etime 15.7272
resident: step time 15.8636; resident: etime 15.7613
resident: step time 16; resident: etime 15.8636
resident: step time 15.9574; resident: etime 16
resident: step time 16; resident: etime 15.9574
resident: step time 16.0819; resident: etime 16
resident: step time 16.1229; resident: etime 16.0819
resident: step time 16.2458; resident: etime 16.1229
resident: step time 16.4096; resident: etime 16.2458
resident: step time 16.3584; resident: etime 16.4096
resident: step time 16.4096; resident: etime 16.3584
resident: step time 16.5028; resident: etime 16.4096
resident: step time 16.5493; resident: etime 16.5028
resident: step time 16.6891; resident: etime 16.5493
resident: step time 16.8753; resident: etime 16.6891
resident: step time 16.8171; resident: etime 16.8753
resident: step time 16.8753; resident: etime 16.8171
resident: step time 16.9778; resident: etime 16.8753
resident: step time 17.029; resident: etime 16.9778
resident: step time 17.1827; resident: etime 17.029
resident: step time 17.3876; resident: etime 17.1827
resident: step time 17.3236; resident: etime 17.3876
resident: step time 17.3876; resident: etime 17.3236
resident: step time 17.4993; resident: etime 17.3876
resident: step time 17.5551; resident: etime 17.4993
resident: step time 17.7226; resident: etime 17.5551
resident: step time 17.946; resident: etime 17.7226
resident: step time 17.8762; resident: etime 17.946
resident: step time 17.946; resident: etime 17.8762
resident: step time 17.9568; resident: etime 17.946
resident: step time 17.9622; resident: etime 17.9568
resident: step time 17.9784; resident: etime 17.9622
resident: step time 18; resident: etime 17.9784
resident: step time 17.9932; resident: etime 18
resident: step time 18; resident: etime 17.9932
resident: step time 18.1225; resident: etime 18
resident: step time 18.1837; resident: etime 18.1225
resident: step time 18.3675; resident: etime 18.1837
resident: step time 18.6125; resident: etime 18.3675
resident: step time 18.5359; resident: etime 18.6125
resident: step time 18.6125; resident: etime 18.5359
resident: step time 18.7455; resident: etime 18.6125
resident: step time 18.812; resident: etime 18.7455
resident: step time 19.0116; resident: etime 18.812
resident: step time 19.2777; resident: etime 19.0116
resident: step time 19.1945; resident: etime 19.2777
resident: step time 19.2777; resident: etime 19.1945
resident: step time 19.4188; resident: etime 19.2777
resident: step time 19.4894; resident: etime 19.4188
resident: step time 19.7011; resident: etime 19.4894
resident: step time 19.9833; resident: etime 19.7011
resident: step time 19.8951; resident: etime 19.9833
resident: step time 19.9833; resident: etime 19.8951
resident: step time 19.9867; resident: etime 19.9833
resident: step time 19.9883; resident: etime 19.9867
resident: step time 19.9933; resident: etime 19.9883
resident: step time 20; resident: etime 19.9933
resident: step time 19.9979; resident: etime 20
resident: step time 20; resident: etime 19.9979
resident: step time 20.1512; resident: etime 20
resident: step time 20.2268; resident: etime 20.1512
resident: step time 20.4536; resident: etime 20.2268
resident: step time 20.7559; resident: etime 20.4536
resident: step time 20.6614; resident: etime 20.7559
resident: step time 20.7559; resident: etime 20.6614
resident: step time 20.9167; resident: etime 20.7559
resident: step time 20.9971; resident: etime 20.9167
resident: step time 21.2383; resident: etime 20.9971
resident: step time 21.5598; resident: etime 21.2383
resident: step time 21.4593; resident: etime 21.5598
resident: step time 21.5598; resident: etime 21.4593
resident: step time 21.6478; resident: etime 21.5598
resident: step time 21.6919; resident: etime 21.6478
resident: step time 21.8239; resident: etime 21.6919
resident: step time 22; resident: etime 21.8239
resident: step time 21.945; resident: etime 22
resident: step time 22; resident: etime 21.945
resident: step time 22.1745; resident: etime 22
resident: step time 22.2617; resident: etime 22.1745
resident: step time 22.5234; resident: etime 22.2617
resident: step time 22.8724; resident: etime 22.5234
resident: step time 22.7633; resident: etime 22.8724
resident: step time 22.8724; resident: etime 22.7633
resident: step time 23.0664; resident: etime 22.8724
resident: step time 23.1633; resident: etime 23.0664
resident: step time 23.4543; resident: etime 23.1633
resident: step time 23.8422; resident: etime 23.4543
resident: step time 23.721; resident: etime 23.8422
resident: step time 23.8422; resident: etime 23.721
resident: step time 23.8738; resident: etime 23.8422
resident: step time 23.8896; resident: etime 23.8738
resident: step time 23.9369; resident: etime 23.8896
resident: step time 24; resident: etime 23.9369
resident: step time 23.9803; resident: etime 24
resident: step time 24; resident: etime 23.9803
resident: step time 24.2078; resident: etime 24
resident: step time 24.3116; resident: etime 24.2078
resident: step time 24.6233; resident: etime 24.3116
resident: step time 25.0388; resident: etime 24.6233
resident: step time 24.9089; resident: etime 25.0388
resident: step time 25.0388; resident: etime 24.9089
resident: step time 25.231; resident: etime 25.0388
resident: step time 25.3271; resident: etime 25.231
resident: step time 25.6155; resident: etime 25.3271
resident: step time 26; resident: etime 25.6155
resident: step time 25.8798; resident: etime 26
resident: step time 26; resident: etime 25.8798
resident: step time 26.2102; resident: etime 26
resident: step time 26.3153; resident: etime 26.2102
resident: step time 26.6306; resident: etime 26.3153
resident: step time 27.051; resident: etime 26.6306
resident: step time 26.9197; resident: etime 27.051
resident: step time 27.051; resident: etime 26.9197
resident: step time 27.2408; resident: etime 27.051
resident: step time 27.3357; resident: etime 27.2408
resident: step time 27.6204; resident: etime 27.3357
resident: step time 28; resident: etime 27.6204
resident: step time 27.8814; resident: etime 28
resident: step time 28; resident: etime 27.8814
resident: step time 28.2125; resident: etime 28
resident: step time 28.3187; resident: etime 28.2125
resident: step time 28.6375; resident: etime 28.3187
resident: step time 29.0625; resident: etime 28.6375
resident: step time 28.9297; resident: etime 29.0625
resident: step time 29.0625; resident: etime 28.9297
resident: step time 29.25; resident: etime 29.0625
resident: step time 29.3437; resident: etime 29.25
resident: step time 29.625; resident: etime 29.3437
resident: step time 30; resident: etime 29.625
resident: step time 29.8828; resident: etime 30
resident: step time 30; resident: etime 29.8828
resident: step time 30.2296; resident: etime 30
resident: step time 30.3444; resident: etime 30.2296
resident: step time 30.6888; resident: etime 30.3444
resident: step time 31.148; resident: etime 30.6888
resident: step time 31.0045; resident: etime 31.148
resident: step time 31.148; resident: etime 31.0045
resident: step time 31.3184; resident: etime 31.148
resident: step time 31.4036; resident: etime 31.3184
resident: step time 31.6592; resident: etime 31.4036
resident: step time 32; resident: etime 31.6592
resident: step time 31.8935; resident: etime 32
resident: step time 32; resident: etime 31.8935
resident: step time 32.2861; resident: etime 32
resident: step time 32.4292; resident: etime 32.2861
resident: step time 32.8583; resident: etime 32.4292
resident: step time 33.4306; resident: etime 32.8583
resident: step time 33.2517; resident: etime 33.4306
resident: step time 33.4306; resident: etime 33.2517
resident: step time 33.5445; resident: etime 33.4306
resident: step time 33.6014; resident: etime 33.5445
resident: step time 33.7722; resident: etime 33.6014
resident: step time 34; resident: etime 33.7722
resident: step time 33.9288; resident: etime 34
resident: step time 34; resident: etime 33.9288
resident: step time 34.3095; resident: etime 34
resident: step time 34.4642; resident: etime 34.3095
resident: step time 34.9284; resident: etime 34.4642
resident: step time 35.5474; resident: etime 34.9284
resident: step time 35.354; resident: etime 35.5474
resident: step time 35.5474; resident: etime 35.354
resident: step time 35.6379; resident: etime 35.5474
resident: step time 35.6832; resident: etime 35.6379
resident: step time 35.819; resident: etime 35.6832
resident: step time 36; resident: etime 35.819
resident: step time 35.9434; resident: etime 36
resident: step time 36; resident: etime 35.9434
resident: step time 36.3095; resident: etime 36
resident: step time 36.4642; resident: etime 36.3095
resident: step time 36.9284; resident: etime 36.4642
resident: step time 37.5474; resident: etime 36.9284
resident: step time 37.354; resident: etime 37.5474
resident: step time 37.5474; resident: etime 37.354
resident: step time 36.2628; resident: etime 37.5474
resident: step time 36.3942; resident: etime 36.2628
resident: step time 36.7884; resident: etime 36.3942
resident: step time 37.314; resident: etime 36.7884
resident: step time 37.1497; resident: etime 37.314
resident: step time 37.314; resident: etime 37.1497
resident: step time 37.4512; resident: etime 37.314
resident: step time 37.5198; resident: etime 37.4512
resident: step time 37.7256; resident: etime 37.5198
resident: step time 38; resident: etime 37.7256
resident: step time 37.9142; resident: etime 38
resident: step time 38; resident: etime 37.9142
resident: step time 38.2628; resident: etime 38
resident: step time 38.3942; resident: etime 38.2628
resident: step time 38.7884; resident: etime 38.3942
resident: step time 39.314; resident: etime 38.7884
resident: step time 39.1497; resident: etime 39.314
resident: step time 39.314; resident: etime 39.1497
resident: step time 39.4512; resident: etime 39.314
resident: step time 39.5198; resident: etime 39.4512
resident: step time 39.7256; resident: etime 39.5198
resident: step time 40; resident: etime 39.7256
resident: step time 39.9142; resident: etime 40
resident: step time 40; resident: etime 39.9142
resident: step time 40.2628; resident: etime 40
resident: step time 40.3942; resident: etime 40.2628
resident: step time 40.7884; resident: etime 40.3942
resident: step time 41.314; resident: etime 40.7884
resident: step time 41.1497; resident: etime 41.314
resident: step time 41.314; resident: etime 41.1497
resident: step time 41.4512; resident: etime 41.314
resident: step time 41.5198; resident: etime 41.4512
resident: step time 41.7256; resident: etime 41.5198
resident: step time 42; resident: etime 41.7256
resident: step time 41.9142; resident: etime 42
resident: step time 42; resident: etime 41.9142
resident: step time 42.2628; resident: etime 42
resident: step time 42.3942; resident: etime 42.2628
resident: step time 42.7884; resident: etime 42.3942
resident: step time 43.314; resident: etime 42.7884
resident: step time 43.1497; resident: etime 43.314
resident: step time 43.314; resident: etime 43.1497
resident: step time 42.2259; resident: etime 43.314
resident: step time 42.3388; resident: etime 42.2259
resident: step time 42.6777; resident: etime 42.3388
resident: step time 43.1295; resident: etime 42.6777
resident: step time 42.9883; resident: etime 43.1295
resident: step time 43.1295; resident: etime 42.9883
resident: step time 43.3036; resident: etime 43.1295
resident: step time 43.3906; resident: etime 43.3036
resident: step time 43.6518; resident: etime 43.3906
resident: step time 44; resident: etime 43.6518
resident: step time 43.8912; resident: etime 44
resident: step time 44; resident: etime 43.8912
resident: step time 44.2259; resident: etime 44
resident: step time 44.3388; resident: etime 44.2259
resident: step time 44.6777; resident: etime 44.3388
resident: step time 45.1295; resident: etime 44.6777
resident: step time 44.9883; resident: etime 45.1295
resident: step time 45.1295; resident: etime 44.9883
resident: step time 45.3036; resident: etime 45.1295
resident: step time 45.3906; resident: etime 45.3036
resident: step time 45.6518; resident: etime 45.3906
resident: step time 46; resident: etime 45.6518
resident: step time 45.8912; resident: etime 46
resident: step time 46; resident: etime 45.8912
resident: step time 46.2259; resident: etime 46
resident: step time 46.3388; resident: etime 46.2259
resident: step time 46.6777; resident: etime 46.3388
resident: step time 47.1295; resident: etime 46.6777
resident: step time 46.9883; resident: etime 47.1295
resident: step time 47.1295; resident: etime 46.9883
resident: step time 47.3036; resident: etime 47.1295
resident: step time 47.3906; resident: etime 47.3036
resident: step time 47.6518; resident: etime 47.3906
resident: step time 48; resident: etime 47.6518
resident: step time 47.8912; resident: etime 48
resident: step time 48; resident: etime 47.8912
resident: step time 48.2259; resident: etime 48
