"PAR","Tair","VPD","Tleaf_pm","dTleaf","E_off","E_on","dE","A_off","A_on","dA","relA_pct","gs_off","gs_on","dgs","profit_off","profit_on"
200,15,0.5,15.6617688701153,0.66176887011533,8.94177099836635e-06,9.14897523578206e-06,2.07204237415715e-07,8.40414539988168,8.37643087233323,-0.0277145275484489,-0.329772109235986,0.0601993442274399,0.0615943205935146,0.00139497636607465,7.14756167693994,7.09211109051786
500,15,0.5,18.6191808202445,3.61918082024448,1.57605649705583e-05,1.6930663213206e-05,1.17009824264769e-06,14.2506314667572,14.7162712107572,0.465639743999994,3.26750253198396,0.106106013680614,0.113983552358571,0.00787753867795762,12.067514582778,12.3756615802874
1000,15,0.5,23.7503351108637,8.75033511086367,2.02813035908289e-05,2.67693431049432e-05,6.48803951411425e-06,16.5853056674535,18.8382938097684,2.25298814231492,13.5842425065226,0.136541315637426,0.180221222463798,0.0436799068263719,13.8032961619156,15.2583674321835
2000,15,0.5,31.8556620315633,16.8556620315633,2.26199121079185e-05,7.98555596321626e-05,5.72356475242441e-05,17.4409081831558,17.8656969481467,0.424788764990879,2.435588562992,0.152285702197898,0.537617472383233,0.385331770185335,14.3616805260025,10.9212106399784
200,25,0.5,25.6476235253322,0.647623525332218,8.99606579540746e-06,9.36806833522541e-06,3.72002539817951e-07,6.9812498509902,6.89936257088419,-0.0818872801060078,-1.17296016979529,0.0605648770930696,0.0630693372220613,0.00250446012899169,5.71740460410314,5.58562751678573
500,25,0.5,28.4026389347672,3.40263893476715,1.83279562590877e-05,2.0284617010442e-05,1.95666075135437e-06,14.2992635337825,13.4971608664795,-0.802102667303027,-5.60939845194147,0.123390651362897,0.136563622816608,0.0131729714537112,11.7726612473471,10.7147231430248
1000,25,0.5,30.3229207472147,5.32292074721472,2.66140634653311e-05,7.98555596321626e-05,5.32414961668315e-05,18.6654848877076,18.1098398035189,-0.555645084188708,-2.97685855755419,0.179175821896257,0.537617472383233,0.358441650486976,15.1036407859062,11.1653534953507
2000,25,0.5,46.8822098387148,21.8822098387148,3.32526219051699e-05,2.00083389343492e-06,-3.1251788011735e-05,20.7094994008341,0.725684082111425,-19.9838153187227,-96.495887862542,0.223869078385026,0.0134703615553142,-0.210398716829712,16.4240700976576,0.321818147263075
200,35,0.5,35.7454574152798,0.745457415279773,7.59990899013796e-06,7.85274788826118e-06,2.5283889812322e-07,4.79162103239738,4.66965446511417,-0.12196656728321,-2.54541347194536,0.0511654276851998,0.052867633642497,0.00170220595729718,3.7129601081245,3.55778635731534
500,35,0.5,38.8721239085815,3.87212390858148,1.42324839351404e-05,1.30129018538161e-05,-1.21958208132433e-06,8.97038742570426,5.50326624831502,-3.46712117738925,-38.6507406297119,0.0958184010504811,0.0876077186766343,-0.00821068237384681,6.99464720729253,3.69391755082916
1000,35,0.5,45.285353140952,10.285353140952,1.81773870664692e-05,2.9938987400252e-06,-1.5183488326444e-05,10.4397379389858,1.14745437601843,-9.29228356296741,-89.0087818034837,0.122376963284982,0.0201560452471668,-0.102220918037815,7.93304129092538,0.635946428318149
2000,35,0.5,57.0079045804969,22.0079045804969,1.9502687027172e-05,5.39848782282748e-08,-1.94487021489437e-05,10.8324893230571,0.00815167746868203,-10.8243376455884,-99.9247478836528,0.131299377933437,0.000363446376353643,-0.130935931557084,8.15157965235655,-0.207836585497651
200,40,0.5,40.8503248948586,0.850324894858616,5.9476858517532e-06,6.22848623299421e-06,2.80800381241008e-07,3.28850702161497,3.00805169325302,-0.280455328361955,-8.52834816889716,0.0400420440214562,0.0419324971333299,0.00189045311187373,2.42285126947965,2.10678794032198
500,40,0.5,44.4770747104142,4.47707471041419,7.99485082906726e-06,3.64299619110664e-06,-4.35185463796062e-06,4.10362153395124,1.43003123394681,-2.67359030000443,-65.1519707137836,0.0538243237490631,0.024526011879274,-0.029298311869789,2.97301846222366,0.84450459608638
1000,40,0.5,50.4295839934482,10.4295839934482,8.24724021185608e-06,7.59949338772492e-07,-7.48729087308359e-06,4.19071912574173,0.236029145415468,-3.95468998032626,-94.3678128184338,0.0555235034011288,0.00511626296944294,-0.0504072404316858,3.02669363907692,-0.0435041140591905
2000,40,0.5,62.011257114695,22.011257114695,8.32622085162993e-06,2.05845863715526e-09,-8.32416239299277e-06,4.21760428739513,-0.0371458856617987,-4.25475017305693,-100.880734254108,0.0560552305860363,1.38583128665111e-05,-0.0560413722731698,3.04308858821223,-0.248726942647879
200,15,1,15.3797129135311,0.379712913531135,1.32480552830117e-05,1.35176572786733e-05,2.69601995661616e-07,7.95925745851957,7.9619089301522,0.0026514716326389,0.033313052711981,0.0445954297237023,0.0455029604211561,0.000907530697453765,6.11781725221649,6.08364386245439
500,15,1,18.0164125103057,3.0164125103057,2.47996943685425e-05,2.62667648986437e-05,1.4670705301012e-06,13.6427893179072,14.0210244923385,0.378235174431259,2.77241820288756,0.0834804055203352,0.0884188390735782,0.004938433553243,10.2960262877102,10.4998109823869
1000,15,1,22.4619905578892,7.46199055788921,3.34944846235263e-05,4.67241342811264e-05,1.32296496576001e-05,16.0139174499279,18.4479910706886,2.43407362076068,15.1997387795429,0.112748694298967,0.157282167248107,0.0445334729491398,11.7040534720182,13.003072808281
2000,15,1,31.8556620315633,16.8556620315633,3.84456786930143e-05,7.98555596321626e-05,4.14098809391483e-05,16.9325046075657,16.707265016732,-0.225239590833681,-1.3302201656159,0.129415338757902,0.268808736191616,0.139393397433715,12.1522442365946,9.76277870856379
200,25,1,25.399282699006,0.399282699006026,1.26692087985514e-05,1.32145466072209e-05,5.453378086695e-07,6.47036561158118,6.46664423335705,-0.00372137822413343,-0.0575141877218284,0.0426469242889717,0.0444826332592826,0.00183570897031084,4.70792594354568,4.6297784498428
500,25,1,27.56628454294,2.56628454294003,2.84010179727345e-05,3.32386650557903e-05,4.83764708305579e-06,13.5862055955543,13.3287922931932,-0.257413302361039,-1.89466662012881,0.0956031337451339,0.111887557829409,0.0162844240842755,9.81963543503781,9.04477753129228
1000,25,1,30.3229207472147,5.32292074721472,5.16845397896293e-05,7.98555596321626e-05,2.81710198425333e-05,18.572587286409,17.1823663357453,-1.39022095066365,-7.48533809116074,0.173979819132091,0.268808736191616,0.0948289170595254,12.7964005328067,10.2378800275771
2000,25,1,46.8596312765365,21.8596312765365,7.98555596321626e-05,2.35054662539452e-06,-7.75050130067681e-05,21.2672035758672,0.615880249777191,-20.65132332609,-97.1040844764562,0.268808736191616,0.00791237918364406,-0.260896357007972,14.322717267699,0.174890399833441
200,35,1,35.5811673735207,0.581167373520728,1.00796416171695e-05,1.03973881927971e-05,3.17746575627665e-07,4.30767592931408,4.24689357303462,-0.0607823562794554,-1.41102434994765,0.0339299572485178,0.0349995515988313,0.00106959435031353,2.89788098121257,2.79408673255472
500,35,1,34.5565501050404,-0.443449894959571,1.9863114663552e-05,7.98555596321626e-05,5.99924449686107e-05,8.15863419469508,10.6443244435701,2.48569024887505,30.466989811742,0.0668629557432602,0.268808736191616,0.201945780448356,5.4308281398837,3.6998381354019
1000,35,1,45.2518430013236,10.2518430013236,2.5461412596004e-05,3.51292747114096e-06,-2.1948485124863e-05,9.46938680605954,0.980639711784633,-8.48874709427491,-89.6441054540394,0.0857078727281068,0.0118251703225167,-0.0738827024055901,6.04334166580823,0.410135370384871
2000,35,1,57.0091846216907,22.0091846216907,2.72214139433657e-05,3.41586953481188e-08,-2.71872552480176e-05,9.80953060503884,0.00368400467415174,-9.80584660036469,-99.9624446385614,0.091632366151722,0.00011498455171785,-0.0915173816000041,6.17729986974882,-0.210617395446901
200,40,1,40.7392243864421,0.739224386442061,7.66497585950487e-06,7.94928944507112e-06,2.84313585566244e-07,2.90181154146877,2.7076704182055,-0.194141123263275,-6.69034223928301,0.0258017410838218,0.0267587937420238,0.000957052658201993,1.81461859808939,1.58308065953784
500,40,1,44.4367566380232,4.43675663802323,9.7903423833573e-06,4.26747099742331e-06,-5.52287138593399e-06,3.51640453879115,1.22637332718671,-2.29003121160443,-65.1242252232927,0.0329561219666607,0.0143651048322216,-0.0185910171344391,2.14571980582676,0.567404943351837
1000,40,1,50.4217725583618,10.4217725583618,1.00146398194922e-05,8.80938367348316e-07,-9.13370145214393e-06,3.57570934893879,0.195015152213538,-3.38069419672525,-94.5461128636919,0.0337111490507633,0.00296540316391737,-0.0307457458868459,2.17470588272923,-0.0960150649947146
2000,40,1,62.011257114695,22.011257114695,1.00796416171695e-05,2.05845863715526e-09,-1.00775831585323e-05,3.59359970220339,-0.0371458856617987,-3.63074558786519,-101.033667874556,0.0339299572485178,6.92915643325556e-06,-0.0339230280920846,2.18380475410188,-0.248726942647879
200,15,2,14.9356981652306,-0.0643018347693598,1.99052275197076e-05,2.03948715774616e-05,4.89644057753983e-07,7.33393841525415,7.40156034907659,0.0676219338224398,0.922041200697707,0.0335023577433182,0.0343264744419855,0.000824116698667346,4.60066195558762,4.60488641467874
500,15,2,16.7171986548446,1.71719865484462,4.54166590751925e-05,4.63899075153251e-05,9.73248440132581e-07,13.362986047402,13.5650580254969,0.202071978094972,1.51217682468702,0.0764404806896561,0.0780785487490222,0.00163806805936612,8.01341141051481,8.14417650121998
1000,15,2,20.3229207472147,5.32292074721472,7.98555596321626e-05,7.98555596321626e-05,0,16.5435220764757,17.765760758459,1.22223868198335,7.38801977192832,0.134404368095808,0.134404368095808,0,9.59903576830742,10.8212744502908
2000,15,2,31.8556620315633,16.8556620315633,7.98555596321626e-05,7.98555596321626e-05,0,17.0596137395261,14.5035644934995,-2.55604924602661,-14.983042905036,0.134404368095808,0.134404368095808,0,10.1151274313579,7.55907818533127
200,25,2,25.0548926867819,0.0548926867819439,1.75486329355912e-05,1.85487025682396e-05,1.00006963264843e-06,5.72132612139733,5.83957093419153,0.118244812794204,2.06673785561668,0.0295359888718814,0.0312191995042665,0.0016832106323851,3.29813814323321,3.28382713106751
500,25,2,24.5565501050404,-0.443449894959571,7.98555596321626e-05,7.98555596321626e-05,0,14.4966599153039,14.5911538321757,0.0944939168718459,0.651832335337401,0.134404368095808,0.134404368095808,0,7.55217360713562,7.64666752400747
1000,25,2,30.3229207472147,5.32292074721472,7.98555596321626e-05,7.98555596321626e-05,0,17.6112614400598,15.2585918735765,-2.35266956648337,-13.3588929702209,0.134404368095808,0.134404368095808,0,10.6667751318916,8.31410556540823
